filepath,label
Pandora_18k/14_Cubism/Rozanova_Olga/workbox.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga/writing-desk.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga_CuboFuturist/blue-on-tin.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga_CuboFuturist/directional-lines.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga_CuboFuturist/disjunction-of-forms.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga_CuboFuturist/pub-auction.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga_CuboFuturist/the-composition-with-the-train-1910.jpg,14_Cubism
Pandora_18k/14_Cubism/Rozanova_Olga_CuboFuturist/the-factory-and-the-bridge.jpg,14_Cubism
Pandora_18k/14_Cubism/Segall_arthur/der-bildhauer-1919.jpg,14_Cubism
Pandora_18k/14_Cubism/Segall_arthur/der-s-ndenfall.jpg,14_Cubism
Pandora_18k/14_Cubism/Segall_arthur/die-br-cke-in-r-genwalderm-nde-1925.jpg,14_Cubism
Pandora_18k/14_Cubism/Segall_arthur/die-k-nigin-von-saba-1918.jpg,14_Cubism
Pandora_18k/14_Cubism/Segall_arthur/helgoland-1923.jpg,14_Cubism
Pandora_18k/14_Cubism/Segall_arthur/schneeschipper-snow-shovellers-1919.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/a-dancer-1.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/ballerina-1954.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/commedia-dell-arte-1958.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/flowers-and-masks-1930.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/harlequin-1965.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/harlequins-1954.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/odalisque-with-mirrors-1942.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/still-life-1916.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/still-life-1955.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/still-life-with-marsala-bottle-1917.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/still-life-with-violin-1964.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/the-accordion-player-1919.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/the-concert-1955.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/the-musicians-1955.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/window-with-doves.jpg,14_Cubism
Pandora_18k/14_Cubism/Severini_Gino/woman-with-green-plant-1917.jpg,14_Cubism
Pandora_18k/14_Cubism/Sironi_Mario/composition-with-propeller.jpg,14_Cubism
Pandora_18k/14_Cubism/Sironi_Mario/not-identified-1.jpg,14_Cubism
Pandora_18k/14_Cubism/Sironi_Mario/self-portrait.jpg,14_Cubism
Pandora_18k/14_Cubism/Sironi_Mario/the-ballerina.jpg,14_Cubism
Pandora_18k/14_Cubism/Sironi_Mario/the-lamp-1919.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/arlequin-dansant-1924.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/bouquet-of-flowers-1930.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/composition-1919.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/composition-fish-1929.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/cubist-composition-1920.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/eve-1930.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/flowers-and-fruit-1924.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/from-collection-decors-et-couleurs-album-no-1-1930.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/geometric-composition-1930.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/landscape-la-ciotat-1922.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/le-bal-musette-1927.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/le-village-1924.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/marin-et-bateaux.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/nude-with-a-flower-1928.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/place-du-village-1925.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/portrait-of-the-artist-s-mother-1911.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/reclining-woman-1924.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/seated-girl-1919.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/still-life-no-3-1911.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/still-life-with-bottle-1923.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/the-cattle-on-the-mountain-1922.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/the-piano-1920.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/the-village-fun-fair-1925.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/time-1929-1.jpg,14_Cubism
Pandora_18k/14_Cubism/Valmier_Georges/time-1929.jpg,14_Cubism
Pandora_18k/14_Cubism/VanDoesburg_Theo/composition-ii-still-life-1916.jpg,14_Cubism
Pandora_18k/14_Cubism/VanDoesburg_Theo/composition-iii-still-life-1916.jpg,14_Cubism
Pandora_18k/14_Cubism/VanDoesburg_Theo/composition-iv-still-life-1916.jpg,14_Cubism
Pandora_18k/14_Cubism/VanDoesburg_Theo/landscape-1916.jpg,14_Cubism
Pandora_18k/14_Cubism/VanDoesburg_Theo/lena-in-interieur-1917.jpg,14_Cubism
Pandora_18k/14_Cubism/VanDoesburg_Theo/the-cardplayers-1916.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/au-coin-du-bois.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/composition-1947.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/composition-abstraite-1926.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/fum-e-et-arbres-en-fleurs.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/girl-at-the-piano-fillette-au-piano-1912.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/l-ecuyere-1954.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/la-lutte-1957.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/le-mois-de-mai-1952.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/man-sitting-1958.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/nature-morte-aux-fleurs-jaunes-1956.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/portrait-de-j-l-b.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/portrait-of-an-actor-f-lix-barr-1913.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/the-armchair-1951.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/the-dining-table-1912.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/the-equilibrist-l-equilibriste-1913.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/unknown-title.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/untitled-1962.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/untitled.jpg,14_Cubism
Pandora_18k/14_Cubism/Villon_Jacques/yvonne-d-in-profile-yvonne-d-de-profil-1913.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/avoirdupois.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/chardenal-dictionary.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/figures-in-a-landscape.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/invocation.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/russian-ballet.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/slide-lecture-at-the-metropolitan-museum.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/terminal-station-grand-central.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/the-cellist.jpg,14_Cubism
Pandora_18k/14_Cubism/Weber_Marc/the-visit.jpg,14_Cubism
Pandora_18k/15_Surrealism/Bak_Samuel/a-life-experience-1971.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/eternal-return.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/houses-in-an-imaginary-landscape-1970.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/jewish-landscape-1976.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/king.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/memorabilia-ii-2003.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/pardes-revisited-1994.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/stone-age-1968.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/surrealist-landscape.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/targets-revisited-1996.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/temple-of-learning-2002.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/the-family-1974.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Bak_Samuel/warrior-1968.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 1.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 11.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 12.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 14.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 16.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 17.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 18.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 2.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 23.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 24.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 25.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 26.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 27.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 28.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 29.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 31.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 34.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 36.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 37.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 39.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 41.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 42.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 45.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 46.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 49.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 5.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 50.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 51.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 52.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 54.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 55.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 56.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 58.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 60.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 62.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 64.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 67.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 68.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 69.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 71.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 72.JPG,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 74.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 75.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 76.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 77.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 79.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 8.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Brauner_Victor/Victor Brauner 81.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/geri-pine-1949.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/heads-on-the-beach.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/leaf-as-a-protection-19341.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/mythological-scene-1945.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/rope-and-fire.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/surrealistic-portrait-1947.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Burliuk_David/surrealistic-portrait-of-marusia-by-the-sea.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 13.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 16.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 18.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 25.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 3.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 4.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 6.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein 7.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-10.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-12.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-14.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-15.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-16.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-18.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-2.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-20.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-23.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-24.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-26.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-30.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-32.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-33.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-34.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-37.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-38.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-39.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-4.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-40.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-42.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-44.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-46.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-47.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-48.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-50.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-51.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-52.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-53.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-54.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-55.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-56.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-58.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-61.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-62.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-63.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-64.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-65.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-66.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-69.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-70.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-72.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-73.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-75.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-77.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-78.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-8.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-81.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Catrin Welz-Stein/Catrin Welz-Stein-83.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/a-jew-with-torah.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/a-red-horse-1938.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/a-rooster-1947.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/a-tree-of-life-1974.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/angel-over-vitebsk-1977.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/artist-at-easel.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/artist-over-vitebsk.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/bella-in-mourillon-1926.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/bercy-enbankement-1953.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/blue-village-1975.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/bouquet-with-flying-lovers.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/child-with-a-dove.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/chrysanthemums-1926.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/composition-with-circles-and-goat-1920.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/composition.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/cow-with-parasol-1946.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/double-portrait-with-a-glass-of-wine-1918.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/easter-1968.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/feast-day-rabbi-with-lemon-1914.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/field-of-mars-1955.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/finale-of-the-ballet-aleko-1942.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/fisherman-s-family-1968.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/flayed-ox-1947.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/fruits-and-flowers-1929.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/horsewoman-on-red-horse-1966.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/hour-between-wolf-and-dog-betwenn-darkness-and-light-1943.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/lovers-in-the-lilacs-1930.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/lovers-over-sant-paul-1970.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/madonna-with-the-sleigh-1947.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/midsummer-night-s-dream-1939.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/newlyweds-with-paris-in-the-background-1980.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/night-1953.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/noah-and-the-rainbow-1966.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/nude-over-vitebsk-1933.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/resurrection-1952.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/self-portrait-with-bouquet-1981.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/song-of-songs-1974.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/song-of-songs-iii-1960-4.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/spring-1938.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-acrobat-1930.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-big-circus-1968.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-carnival-scene-ii-of-the-ballet-aleko-1942.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-dance-1951.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-dream-the-rabbit-1927.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-grand-parade-1980.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-juggler-1943.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-players-1968.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-sky-inflames-1954.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-soul-of-the-city-1945.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-tree-of-life-1948.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/the-wedding-candles.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/then-the-old-woman-mounted-on-the-ifrit-s-back-1948.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/view-at-peira-cava-1930.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Chagall_Marc/war-1966.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/a-friends-reunion-19221.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/a-little-sick-horse-s-leg-1920.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/a-maiden-a-widow-and-a-wife-1956.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/after-us-motherhood-1927.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/at-the-first-clear-word-1923.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/barbarians-1937.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/birds-also-birds-fish-snake-and-scarecrow.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/castor-and-pollution-19231.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/family-excursions.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/flying-horse-garden-1935.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/gala-eluard-1924.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/gypsy-rose-lee-1943.jpg,15_Surrealism
Pandora_18k/15_Surrealism/Ernst_Max/landscape-with-wheatgerm-1936.jpg,15_Surrealism
